date,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,demand
2019-06-19,6.6,11.9,7.0,0.8,Y,N,144737.11999999994
2019-06-20,6.4,11.3,6.4,1.6,Y,N,148609.59500000006
2019-06-21,6.5,12.6,8.5,3.0,Y,N,144504.33000000002
2019-06-22,6.8,11.8,7.3,0.4,Y,N,132829.28999999998
2019-06-23,3.6,9.6,5.9,1.2,Y,N,133525.32
2019-06-24,4.2,16.0,9.0,0.0,Y,N,146856.79999999993
2019-06-25,3.5,17.0,8.9,0.0,Y,N,145807.24999999994
2019-06-26,4.6,18.0,9.2,0.2,Y,N,139351.56000000006
2019-06-27,5.9,17.5,9.2,0.0,Y,N,131023.66000000002
2019-06-28,10.7,19.5,9.2,0.0,N,N,123546.62
2019-06-29,13.0,17.6,2.6,0.8,N,N,117924.12999999998
2019-06-30,8.1,14.5,8.5,6.4,N,N,116150.91500000002
2019-07-01,9.5,14.1,8.3,0.0,N,N,130565.58000000002
2019-07-02,8.6,15.9,6.6,0.0,N,N,135866.74999999994
2019-07-03,8.2,13.7,7.5,0.0,N,N,137327.7
2019-07-04,5.3,13.5,6.9,0.0,N,N,135182.72499999998
2019-07-05,3.5,19.1,9.0,0.0,N,N,132774.295
2019-07-06,6.0,19.4,9.3,0.0,N,N,114660.90000000002
2019-07-07,9.0,18.2,6.1,0.2,N,N,114469.88
2019-07-08,11.0,16.0,8.2,5.2,N,N,127307.26000000002
2019-07-09,6.8,15.0,7.2,0.2,N,N,133803.98500000004
2019-07-10,9.5,15.4,6.7,0.2,N,N,127092.71499999998
2019-07-11,7.8,14.3,4.6,6.4,N,N,133131.52
2019-07-12,10.1,15.7,6.2,2.4,N,N,128384.14
2019-07-13,7.0,12.0,8.3,4.4,N,N,123954.31
2019-07-14,7.1,13.1,3.8,0.8,N,N,123740.26499999998
2019-07-15,8.9,14.3,7.6,4.4,N,N,131739.2
2019-07-16,9.9,13.9,6.4,1.8,Y,N,132941.77
2019-07-17,9.7,13.7,3.6,0.0,Y,N,135339.82
2019-07-18,9.0,14.3,7.9,0.4,Y,N,134119.13999999998
2019-07-19,7.5,15.7,9.6,1.6,Y,N,132101.86
2019-07-20,8.0,17.1,10.3,0.0,Y,N,111288.905
2019-07-21,11.3,16.6,8.1,0.0,Y,N,111293.14999999998
2019-07-22,7.9,15.6,10.6,0.0,Y,N,123618.42
2019-07-23,9.9,15.2,8.2,1.6,Y,N,129008.62
2019-07-24,7.0,14.4,7.8,8.0,Y,N,135782.54499999998
2019-07-25,9.2,14.8,5.2,0.0,Y,N,132940.63
2019-07-26,11.0,14.0,5.9,0.0,Y,N,136493.13000000006
2019-07-27,9.8,15.3,8.7,6.8,Y,N,121958.69
2019-07-28,6.6,15.1,10.2,0.0,Y,N,118413.135
2019-07-29,8.9,14.6,9.9,0.0,Y,N,133205.18
2019-07-30,7.9,12.5,8.7,0.8,Y,N,138858.04499999998
2019-07-31,3.0,12.5,11.3,0.0,Y,N,140275.82999999993
2019-08-01,5.8,13.8,8.6,0.0,Y,N,137651.135
2019-08-02,9.7,12.7,7.4,0.4,Y,N,135633.88999999998
2019-08-03,10.0,13.9,6.2,0.0,Y,N,119933.69999999994
2019-08-04,9.2,13.1,7.2,1.0,Y,N,120350.215
2019-08-05,10.0,15.8,10.7,0.0,Y,N,125652.055
2019-08-06,9.1,13.5,4.5,0.4,Y,N,132120.39
2019-08-07,9.3,14.1,7.5,0.0,Y,N,136315.37999999995
2019-08-08,6.7,13.9,9.6,10.8,Y,N,133004.73
2019-08-09,7.8,10.1,7.3,2.0,Y,N,142555.10499999998
2019-08-10,5.2,12.5,6.6,4.2,Y,N,128554.60500000004
2019-08-11,4.8,12.9,11.4,6.0,Y,N,121028.32499999998
2019-08-12,6.3,12.0,9.9,8.8,Y,N,136683.39999999994
2019-08-13,8.8,13.1,7.0,0.0,Y,N,141474.26499999998
2019-08-14,9.1,13.8,6.7,0.2,Y,N,134681.435
2019-08-15,7.3,16.2,10.5,0.0,Y,N,128119.715
2019-08-16,10.6,16.9,6.3,0.0,Y,N,129781.155
2019-08-17,7.0,16.5,13.4,3.8,Y,N,115460.6
2019-08-18,8.8,19.4,9.3,0.0,Y,N,110816.37500000004
2019-08-19,5.8,12.3,12.8,4.0,Y,N,131067.25
2019-08-20,7.6,17.0,7.2,0.4,Y,N,131438.55
2019-08-21,11.5,16.6,11.5,0.2,Y,N,120747.08000000006
2019-08-22,9.6,13.0,11.3,1.6,Y,N,127697.98999999998
2019-08-23,3.8,15.1,14.5,0.0,Y,N,126763.36499999998
2019-08-24,7.9,18.0,13.0,0.0,Y,N,107303.475
2019-08-25,6.5,12.9,13.9,1.2,Y,N,113980.3
2019-08-26,5.3,14.4,14.7,0.0,Y,N,132704.365
2019-08-27,4.2,15.3,12.9,0.0,Y,N,130964.88499999998
2019-08-28,8.3,13.4,5.0,0.0,Y,N,137660.93999999994
2019-08-29,6.1,13.0,13.2,6.2,Y,N,134233.34499999994
2019-08-30,2.3,15.3,15.6,0.2,Y,N,131871.08
2019-08-31,5.0,18.2,15.8,0.0,Y,N,107616.03
2019-09-01,11.1,19.6,9.4,0.0,Y,N,106779.47500000002
2019-09-02,10.2,17.6,13.8,2.4,Y,N,121697.38000000002
2019-09-03,9.2,19.6,16.4,0.6,Y,N,118871.21499999998
2019-09-04,8.2,18.7,15.1,0.0,Y,N,122652.81000000006
2019-09-05,8.7,21.2,14.8,3.4,Y,N,120223.17499999994
2019-09-06,11.3,16.0,10.4,2.0,Y,N,122222.69000000002
2019-09-07,8.8,12.9,11.3,1.0,Y,N,115200.19
2019-09-08,8.2,15.1,9.5,0.6,Y,N,116999.07
2019-09-09,6.8,12.8,14.4,5.6,Y,N,130448.115
2019-09-10,7.7,14.8,16.1,2.6,Y,N,131665.01499999998
2019-09-11,5.0,20.8,17.8,0.0,Y,N,121100.04499999994
2019-09-12,11.1,20.8,11.8,0.0,Y,N,118723.07
2019-09-13,7.7,18.6,14.0,0.0,Y,N,120349.015
2019-09-14,9.3,20.0,18.3,0.0,Y,N,103500.955
2019-09-15,12.4,21.8,8.4,1.6,Y,N,105149.02
2019-09-16,9.7,12.8,17.7,13.0,Y,N,119362.235
2019-09-17,3.6,14.8,19.0,0.0,Y,N,124129.44
2019-09-18,4.3,18.9,19.2,0.0,Y,N,119715.70499999994
2019-09-19,8.2,24.0,19.4,0.0,Y,N,108102.56000000004
2019-09-20,15.7,26.2,14.4,0.0,N,N,107222.345
2019-09-21,14.5,19.4,10.5,0.0,N,N,101348.34999999996
2019-09-22,7.9,15.5,13.6,4.6,N,N,102386.52500000002
2019-09-23,8.9,15.2,13.9,2.0,N,N,121862.88500000002
2019-09-24,8.3,15.1,13.3,1.4,N,N,125787.33
2019-09-25,8.7,16.6,13.1,0.0,N,N,124302.93
2019-09-26,8.3,20.3,19.6,0.0,N,N,117320.175
2019-09-27,12.3,18.8,7.4,0.0,N,Y,106043.01999999996
2019-09-28,7.2,14.9,17.7,0.2,N,N,108762.31
2019-09-29,9.1,15.8,19.0,0.0,N,N,104804.08999999998
2019-09-30,10.1,14.1,14.4,0.0,N,N,121770.82000000002
2019-10-01,4.2,20.5,21.7,0.0,N,N,117265.27500000002
2019-10-02,9.3,26.5,18.5,0.0,N,N,110760.82499999998
2019-10-03,15.1,29.7,22.0,0.0,N,N,109312.85
2019-10-04,12.5,15.2,11.0,0.0,N,N,117512.56
2019-10-05,7.6,24.3,17.4,1.8,N,N,101386.01
2019-10-06,12.9,24.8,17.4,0.0,N,N,93011.345
2019-10-07,11.6,16.4,15.1,0.0,N,N,113296.30999999994
2019-10-08,9.5,14.2,17.0,2.6,Y,N,117504.77500000002
2019-10-09,8.5,15.0,19.3,5.8,Y,N,122771.81999999998
2019-10-10,10.2,14.7,12.6,0.2,Y,N,123692.08000000002
2019-10-11,9.5,18.9,17.5,0.0,Y,N,115250.505
2019-10-12,8.2,20.4,20.1,0.0,Y,N,101053.365
2019-10-13,9.4,23.1,19.6,0.0,Y,N,94744.70000000004
2019-10-14,13.6,26.7,20.2,0.2,Y,N,110290.12
2019-10-15,13.0,18.0,20.6,0.0,Y,N,112052.12000000002
2019-10-16,13.3,20.4,11.4,0.0,Y,N,117533.72000000002
2019-10-17,9.5,15.2,9.6,4.4,Y,N,116690.04
2019-10-18,7.3,22.1,23.2,0.8,Y,N,109857.48499999996
2019-10-19,9.4,15.3,15.8,0.8,Y,N,102032.495
2019-10-20,10.0,16.4,14.7,0.8,Y,N,102684.515
2019-10-21,11.5,17.0,19.6,0.0,Y,N,114502.07000000002
2019-10-22,11.9,19.6,23.7,0.0,Y,N,114108.545
2019-10-23,8.2,27.9,26.0,0.0,Y,N,114281.61500000006
2019-10-24,13.0,33.8,26.1,0.2,Y,N,115442.655
2019-10-25,16.8,21.6,10.0,0.0,Y,N,109130.76999999996
2019-10-26,9.6,15.5,17.2,3.8,Y,N,96698.285
2019-10-27,10.3,17.0,10.1,1.2,Y,N,102830.55500000002
2019-10-28,8.7,21.6,26.3,1.4,Y,N,112634.635
2019-10-29,9.7,30.5,27.0,0.0,Y,N,111887.405
2019-10-30,13.8,25.1,27.2,0.0,Y,N,117375.73
2019-10-31,14.2,33.7,25.5,0.0,Y,N,121752.87500000006
2019-11-01,20.0,34.3,22.8,0.0,Y,N,130510.90500000006
2019-11-02,15.8,18.9,2.2,4.2,Y,N,105806.82499999995
2019-11-03,12.8,20.7,7.8,12.4,Y,N,96867.015
2019-11-04,9.5,16.2,11.2,1.2,Y,N,107279.84000000004
2019-11-05,7.7,19.6,27.4,10.2,Y,Y,96817.00000000004
2019-11-06,10.5,24.1,19.9,0.0,Y,N,104381.38000000003
2019-11-07,11.5,17.7,8.3,0.0,Y,N,115132.64
2019-11-08,10.3,15.0,16.1,6.8,Y,N,113954.78
2019-11-09,7.6,14.2,9.8,6.4,Y,N,108924.78999999998
2019-11-10,10.8,18.1,13.5,0.2,Y,N,101550.045
2019-11-11,10.0,29.6,27.4,0.0,Y,N,106758.94999999998
2019-11-12,11.5,17.4,12.7,0.6,Y,N,104303.45999999996
2019-11-13,9.1,17.3,12.0,1.6,Y,N,112573.54
2019-11-14,12.1,22.4,19.7,0.8,Y,N,109828.93
2019-11-15,13.0,18.5,12.4,0.0,Y,N,110954.75499999996
2019-11-16,9.2,17.2,23.9,0.0,Y,N,97646.11999999998
2019-11-17,10.8,16.2,24.1,0.0,Y,N,96742.49000000002
2019-11-18,8.5,26.9,29.9,0.0,Y,N,109148.25000000004
2019-11-19,11.4,18.6,27.9,0.0,Y,N,112033.87
2019-11-20,9.4,34.7,30.1,0.0,Y,N,119736.125
2019-11-21,14.0,40.9,18.8,0.0,Y,N,131311.99999999994
2019-11-22,13.6,20.0,28.3,0.0,Y,N,109049.36500000002
2019-11-23,10.1,23.8,24.6,0.0,Y,N,97245.765
2019-11-24,11.9,23.7,30.6,0.0,Y,N,96778.25
2019-11-25,11.4,27.4,18.0,0.0,Y,N,113899.3
2019-11-26,11.4,16.4,22.2,2.0,Y,N,107629.15999999996
2019-11-27,8.6,24.8,31.0,0.0,Y,N,108417.695
2019-11-28,11.4,21.1,30.7,0.0,Y,N,112735.875
2019-11-29,11.9,19.7,21.9,0.0,Y,N,114799.90999999996
2019-11-30,10.3,18.4,26.7,8.0,Y,N,98959.56
2019-12-01,12.2,16.8,9.8,0.0,Y,N,100233.98
2019-12-02,9.8,15.5,18.2,3.4,Y,N,110609.40000000002
2019-12-03,11.0,22.2,19.2,0.4,Y,N,109094.04
2019-12-04,12.1,23.0,20.3,0.0,Y,N,107400.70499999996
2019-12-05,12.3,23.9,20.4,0.0,Y,N,107891.69
2019-12-06,13.3,20.8,18.2,0.0,Y,N,105028.98499999996
2019-12-07,11.2,21.0,30.3,0.0,Y,N,95436.29999999996
2019-12-08,13.8,27.6,30.8,0.0,Y,N,97577.415
2019-12-09,16.3,38.0,28.6,0.0,Y,N,127910.835
2019-12-10,14.3,17.2,22.2,0.0,Y,N,109548.62
2019-12-11,13.4,18.1,21.8,0.0,Y,N,109060.37500000004
2019-12-12,13.4,18.4,22.7,0.0,Y,N,108599.06500000002
2019-12-13,11.4,20.9,24.8,0.0,Y,N,107070.61
2019-12-14,14.1,20.1,10.4,0.0,Y,N,101239.23500000004
2019-12-15,15.1,21.7,16.4,0.0,Y,N,98723.45
2019-12-16,13.0,22.6,21.7,0.0,Y,N,114400.065
2019-12-17,12.6,26.3,29.5,0.0,Y,N,123999.07
2019-12-18,15.9,40.1,29.3,0.0,Y,N,146990.88999999998
2019-12-19,17.2,23.3,29.3,0.0,Y,N,125050.60999999994
2019-12-20,13.7,43.5,31.4,0.0,N,N,150553.39999999994
2019-12-21,16.9,20.2,28.3,0.0,N,N,100632.475
2019-12-22,13.1,19.6,31.5,0.0,N,N,90145.61499999998
2019-12-23,12.1,20.0,29.2,0.0,N,N,101818.025
2019-12-24,14.1,24.5,31.4,0.0,N,N,102168.93
2019-12-25,14.0,27.9,32.0,0.0,N,Y,98312.74499999998
2019-12-26,16.5,20.5,26.2,0.0,N,Y,96120.52499999998
2019-12-27,13.6,23.9,31.6,0.0,N,N,107256.065
2019-12-28,16.7,28.4,20.6,0.0,N,N,113521.685
2019-12-29,16.8,33.2,31.9,0.0,N,N,118293.525
2019-12-30,19.7,40.8,18.8,0.0,N,N,140410.12500000006
2019-12-31,15.3,21.2,29.3,2.4,N,N,95410.39000000004
2020-01-01,11.8,24.9,31.6,0.0,N,Y,89077.85499999998
2020-01-02,12.8,25.0,31.6,0.0,N,N,102988.185
2020-01-03,13.7,36.6,30.7,0.0,N,N,118922.21500000004
2020-01-04,18.6,26.8,22.8,0.0,N,N,102245.61
2020-01-05,12.7,16.7,5.1,2.2,N,N,95671.2
2020-01-06,11.9,18.0,2.7,8.2,N,N,110253.59
2020-01-07,12.6,20.1,7.7,1.2,N,N,109336.56
2020-01-08,16.8,23.8,26.9,0.0,N,N,110038.62499999996
2020-01-09,17.9,31.9,29.8,0.0,N,N,127365.59
2020-01-10,20.1,32.9,10.1,0.0,N,N,122533.87999999998
2020-01-11,13.5,19.3,18.2,15.6,N,N,91886.605
2020-01-12,14.2,19.9,21.9,0.0,N,N,91797.59500000004
2020-01-13,12.7,32.2,28.1,0.0,N,N,119653.94499999992
2020-01-14,16.7,33.8,27.4,0.0,N,N,137302.60500000007
2020-01-15,19.5,36.8,20.8,0.0,N,N,137408.225
2020-01-16,15.7,19.6,18.6,19.6,N,N,109669.645
2020-01-17,14.4,24.8,24.4,0.0,N,N,108108.175
2020-01-18,13.9,29.4,27.2,0.0,N,N,105946.34
2020-01-19,17.5,25.5,23.9,0.0,N,N,106921.555
2020-01-20,19.1,21.8,8.8,0.4,N,N,116291.535
2020-01-21,14.8,23.5,28.4,44.0,N,N,112128.19500000002
2020-01-22,14.1,31.7,12.4,0.0,N,N,119287.15000000002
2020-01-23,12.9,22.6,13.4,22.8,N,N,112254.83
2020-01-24,11.7,24.1,20.6,1.2,N,N,109316.375
2020-01-25,13.0,27.4,30.0,0.0,N,N,102445.88000000003
2020-01-26,15.8,23.6,24.0,0.0,N,Y,101233.20500000002
2020-01-27,12.8,23.1,26.1,0.0,N,Y,103134.45999999998
2020-01-28,13.6,25.4,26.5,0.0,N,N,116190.55499999998
2020-01-29,15.2,31.5,29.5,0.0,N,N,129812.91500000002
2020-01-30,16.4,39.4,29.3,0.0,Y,N,154816.49
2020-01-31,21.5,42.9,18.3,0.0,Y,N,170653.84000000003
2020-02-01,23.5,29.3,1.8,0.8,Y,N,131856.31499999994
2020-02-02,14.2,25.1,21.0,14.8,Y,N,97609.06000000004
2020-02-03,13.2,17.7,22.7,0.0,Y,N,105004.91
2020-02-04,11.3,19.7,28.6,0.0,Y,N,107034.06500000002
2020-02-05,10.8,20.1,27.1,0.0,Y,N,108988.44000000002
2020-02-06,13.7,25.5,25.0,0.0,Y,N,120569.46000000006
2020-02-07,16.5,23.2,18.4,0.0,Y,N,120734.85000000002
2020-02-08,17.4,29.4,27.5,0.0,Y,N,107864.445
2020-02-09,19.6,28.2,19.9,0.0,Y,N,103857.11000000002
2020-02-10,18.5,27.7,15.0,0.6,Y,N,122975.46
2020-02-11,19.5,25.9,19.1,0.0,Y,N,127110.58000000006
2020-02-12,19.1,27.7,17.3,0.0,Y,N,124618.56500000006
2020-02-13,19.4,31.7,26.7,0.0,Y,N,139137.18500000006
2020-02-14,20.3,33.7,10.6,0.0,Y,N,139855.62999999998
2020-02-15,18.9,19.3,2.4,5.4,Y,N,108300.635
2020-02-16,16.9,26.4,23.8,2.8,Y,N,100904.27
2020-02-17,15.2,25.6,26.4,0.0,Y,N,123351.84499999994
2020-02-18,17.6,21.8,7.3,0.0,Y,N,119178.12
2020-02-19,13.3,19.7,12.9,38.0,Y,N,109375.215
2020-02-20,14.2,18.7,15.2,3.2,Y,N,112202.14500000002
2020-02-21,13.5,19.6,17.1,2.8,Y,N,108949.055
2020-02-22,11.4,21.1,25.4,0.0,Y,N,96922.02
2020-02-23,13.3,34.0,21.6,0.0,Y,N,106129.665
2020-02-24,16.8,23.7,5.4,0.0,Y,N,122619.055
2020-02-25,18.4,31.6,10.6,3.6,Y,N,123558.425
2020-02-26,16.2,19.2,19.3,4.0,Y,N,108371.125
2020-02-27,11.0,19.7,11.1,0.2,Y,N,108675.40000000002
2020-02-28,13.1,20.1,17.6,0.0,Y,N,110006.97000000002
2020-02-29,14.7,22.4,22.8,0.0,Y,N,100380.94
2020-03-01,13.2,32.1,20.8,0.0,Y,N,101413.145
2020-03-02,14.2,18.4,21.1,3.0,Y,N,106359.95500000005
2020-03-03,14.7,19.5,15.9,0.0,Y,N,108746.37000000004
2020-03-04,13.6,23.5,7.1,0.0,Y,N,117505.625
2020-03-05,15.4,20.3,4.3,54.6,Y,N,119734.63500000004
2020-03-06,15.9,19.0,12.7,7.0,Y,N,111322.32499999998
2020-03-07,15.4,20.0,17.1,0.2,Y,N,96850.78
2020-03-08,13.9,22.4,19.5,0.0,Y,N,92553.29000000002
2020-03-09,12.3,21.0,19.7,0.0,Y,Y,94641.69999999998
2020-03-10,10.3,22.3,21.9,0.0,Y,N,112142.54
2020-03-11,12.6,29.5,15.7,0.0,Y,N,118830.13999999998
2020-03-12,16.6,29.5,19.5,0.0,Y,N,120272.77499999994
2020-03-13,19.1,26.8,7.3,0.0,Y,N,115075.81
2020-03-14,13.1,17.9,12.3,0.6,Y,N,96016.19000000002
2020-03-15,12.7,18.8,10.2,0.0,Y,N,97664.93500000004
2020-03-16,9.3,26.5,20.6,0.0,Y,N,110586.81500000002
2020-03-17,11.6,28.2,19.9,0.0,Y,N,115254.185
2020-03-18,17.7,28.3,9.1,0.0,Y,N,121127.145
2020-03-19,18.7,30.4,8.2,0.0,Y,N,127266.86
2020-03-20,16.1,22.7,12.6,0.0,Y,N,111547.605
2020-03-21,14.6,18.4,10.8,0.0,Y,N,103999.335
2020-03-22,12.1,18.3,15.2,0.0,Y,N,97449.685
2020-03-23,12.7,17.1,9.9,0.4,Y,N,112906.94499999992
2020-03-24,8.5,17.9,15.8,0.0,N,N,114935.545
2020-03-25,10.8,17.5,7.6,0.0,N,N,113147.815
2020-03-26,13.7,19.8,15.5,0.0,N,N,110088.00999999997
2020-03-27,13.6,27.6,17.8,0.0,N,N,111958.24499999997
2020-03-28,14.8,27.5,16.9,0.0,N,N,97923.715
2020-03-29,16.5,26.4,9.5,0.0,N,N,95953.205
2020-03-30,15.9,21.7,13.3,5.2,N,N,107687.51
2020-03-31,12.2,21.4,16.9,0.0,N,N,109043.865
2020-04-01,11.0,23.1,15.2,0.0,N,N,110991.625
2020-04-02,12.4,20.7,4.2,23.0,N,N,116302.66499999994
2020-04-03,13.7,23.2,12.0,15.8,N,N,104294.56999999996
2020-04-04,12.8,16.6,6.1,35.2,N,N,101854.155
2020-04-05,9.5,16.9,4.5,4.4,N,N,105098.025
2020-04-06,10.7,16.5,11.5,6.2,N,N,118074.56500000002
2020-04-07,11.9,16.4,9.5,1.4,N,N,118404.455
2020-04-08,11.7,18.6,10.7,1.2,N,N,108404.00999999998
2020-04-09,8.9,21.2,15.8,0.0,N,N,108587.52000000003
2020-04-10,12.7,22.0,9.5,0.2,N,Y,94831.23
2020-04-11,13.0,15.7,11.3,2.4,N,Y,92097.07
2020-04-12,11.0,15.3,7.7,2.4,N,Y,101760.08999999998
2020-04-13,12.2,18.3,14.3,0.0,N,Y,100025.89999999998
2020-04-14,12.1,23.4,11.1,0.6,N,N,107849.83000000002
2020-04-15,15.6,23.5,11.8,0.0,N,N,104547.34
2020-04-16,15.4,21.5,11.3,0.2,N,N,106527.945
2020-04-17,11.4,18.4,10.1,0.0,N,N,106943.49000000002
2020-04-18,12.9,16.4,7.9,0.0,N,N,106888.54499999998
2020-04-19,11.2,19.4,11.3,0.0,N,N,100737.835
2020-04-20,12.0,20.8,8.1,3.4,N,N,109168.595
2020-04-21,8.5,19.6,9.8,0.0,N,N,111417.63
2020-04-22,12.8,18.2,8.8,0.0,N,N,113506.00999999998
2020-04-23,9.6,19.7,9.7,0.0,N,N,112872.87999999998
2020-04-24,15.1,22.3,12.7,0.4,N,N,106565.29499999995
2020-04-25,10.5,21.7,10.4,0.0,N,Y,96845.12
2020-04-26,15.4,17.7,6.6,14.0,N,N,96572.935
2020-04-27,8.1,18.1,12.5,0.6,N,N,113471.83000000006
2020-04-28,7.1,18.9,10.4,0.0,N,N,112124.05999999998
2020-04-29,11.2,19.8,3.6,3.4,N,N,121307.84
2020-04-30,8.9,15.5,5.4,23.6,N,N,121353.33000000002
2020-05-01,7.6,13.0,5.1,8.0,N,N,127238.875
2020-05-02,8.3,14.2,6.2,1.4,N,N,111665.72500000002
2020-05-03,9.8,15.0,8.3,1.8,N,N,109669.35499999997
2020-05-04,9.4,14.8,7.0,0.2,N,N,126892.25999999998
2020-05-05,8.0,19.5,11.6,0.4,N,N,118839.095
2020-05-06,10.2,20.1,9.7,0.0,N,N,113214.27000000006
2020-05-07,15.1,21.1,6.2,0.0,N,N,109642.75499999998
2020-05-08,12.6,19.6,10.7,0.0,N,N,107914.05499999996
2020-05-09,12.6,14.0,5.4,0.6,N,N,107786.25499999996
2020-05-10,7.2,14.5,9.0,7.0,N,N,107555.19
2020-05-11,7.8,17.1,7.5,0.6,N,N,122550.945
2020-05-12,10.3,14.8,8.5,0.2,N,N,120767.79500000006
2020-05-13,10.4,14.5,8.9,1.4,N,N,127145.14
2020-05-14,6.6,14.7,9.8,2.8,N,N,129285.08999999998
2020-05-15,4.5,15.3,10.8,0.0,N,N,129112.45
2020-05-16,4.5,18.0,10.7,0.0,N,N,110420.89
2020-05-17,5.1,18.5,10.6,0.0,N,N,109774.42500000002
2020-05-18,5.5,19.4,10.5,0.0,N,N,120076.64499999996
2020-05-19,8.1,17.7,4.9,0.0,N,N,119789.97
2020-05-20,10.3,15.8,7.8,15.6,N,N,119803.98499999994
2020-05-21,9.4,13.7,6.6,12.4,N,N,127563.61000000002
2020-05-22,9.1,13.6,7.8,11.4,N,N,130472.2
2020-05-23,9.4,13.5,5.8,0.0,N,N,115234.32
2020-05-24,10.9,13.8,7.9,3.0,N,N,109579.81999999998
2020-05-25,5.5,16.0,10.0,0.0,N,N,125532.575
2020-05-26,5.4,18.5,9.4,0.0,N,N,126788.835
2020-05-27,5.9,17.1,7.8,0.0,Y,N,124189.8
2020-05-28,12.1,17.6,6.7,0.0,Y,N,124062.48500000006
2020-05-29,7.2,17.1,9.6,0.0,Y,N,120072.08999999998
2020-05-30,8.1,17.1,9.3,0.0,Y,N,102231.77000000002
2020-05-31,12.4,17.8,8.0,0.0,Y,N,102684.59
2020-06-01,9.3,11.2,2.6,5.0,Y,N,132039.70500000002
2020-06-02,8.4,15.6,4.9,11.6,Y,N,132710.36000000002
2020-06-03,10.5,14.1,7.3,0.6,Y,N,130801.825
2020-06-04,9.3,13.8,9.3,0.0,Y,N,133322.025
2020-06-05,4.1,14.6,9.4,0.0,Y,N,137368.465
2020-06-06,6.0,13.3,6.6,0.0,Y,N,126427.91999999994
2020-06-07,7.9,11.8,6.3,0.0,Y,N,119524.41
2020-06-08,4.5,12.6,8.8,0.0,Y,Y,124792.97499999998
2020-06-09,2.0,15.3,9.3,0.2,Y,N,141571.295
2020-06-10,3.9,16.7,8.8,0.0,Y,N,137795.795
2020-06-11,4.5,16.9,9.1,0.0,Y,N,141444.44499999998
2020-06-12,4.2,15.3,9.2,0.0,Y,N,134684.58500000002
2020-06-13,5.7,16.4,3.4,0.0,Y,N,117394.45499999994
2020-06-14,10.4,15.2,8.0,5.8,Y,N,107553.005
2020-06-15,11.6,18.4,8.0,0.0,Y,N,121221.455
2020-06-16,13.0,17.9,6.7,0.0,Y,N,124473.66999999998
2020-06-17,10.2,14.6,8.5,0.4,Y,N,133969.69
2020-06-18,4.6,16.9,9.1,0.0,Y,N,130437.32499999998
2020-06-19,6.4,17.8,8.6,0.0,Y,N,120149.43499999998
2020-06-20,12.8,16.9,8.5,1.4,Y,N,109644.695
2020-06-21,6.9,12.0,4.9,0.0,Y,N,121528.37500000006
2020-06-22,8.1,13.0,5.5,0.0,Y,N,136373.43499999994
2020-06-23,9.0,14.4,8.4,2.2,Y,N,131904.745
2020-06-24,10.1,14.9,8.0,0.4,Y,N,133100.905
2020-06-25,10.2,15.9,5.0,0.0,Y,N,131466.24
2020-06-26,7.9,13.8,8.8,1.2,N,N,136872.55999999994
2020-06-27,6.2,13.1,7.9,0.0,N,N,126938.54
2020-06-28,1.7,12.5,9.3,0.2,N,N,125830.75
2020-06-29,2.2,15.4,9.3,0.0,N,N,141431.99000000005
2020-06-30,3.0,15.2,7.7,0.0,N,N,137644.86499999993
2020-07-01,9.8,17.4,9.1,0.0,N,N,126614.72000000002
2020-07-02,10.2,15.1,7.3,1.2,N,N,131372.71000000002
2020-07-03,7.7,10.3,4.1,0.0,N,N,143010.27000000002
2020-07-04,6.5,14.5,5.7,7.8,N,N,125400.27
2020-07-05,8.9,12.5,6.5,4.6,N,N,118507.76
2020-07-06,8.1,13.1,5.8,1.0,N,N,136255.33500000002
2020-07-07,8.9,11.8,4.8,1.4,N,N,140264.52
2020-07-08,4.9,15.7,9.4,0.0,N,N,138627.11000000002
2020-07-09,5.7,17.2,8.5,0.0,N,N,135266.16499999998
2020-07-10,6.4,16.9,7.9,0.0,N,N,134041.23000000007
2020-07-11,7.3,11.4,3.3,0.0,N,N,130088.95000000006
2020-07-12,9.0,14.2,8.3,6.8,N,N,118837.05
2020-07-13,8.7,15.1,7.4,3.4,N,N,130119.41
2020-07-14,7.7,14.2,7.6,0.0,Y,N,133668.935
2020-07-15,6.2,14.7,9.4,0.2,Y,N,135296.8
2020-07-16,4.2,11.5,8.7,0.0,Y,N,143158.89000000007
2020-07-17,3.1,12.8,7.4,0.0,Y,N,143109.35499999998
2020-07-18,4.0,12.5,8.3,0.0,Y,N,125303.885
2020-07-19,8.2,15.3,7.6,0.0,Y,N,114065.32000000002
2020-07-20,7.6,13.8,8.2,0.6,Y,N,132894.40999999997
2020-07-21,7.2,12.9,8.1,0.4,Y,N,140086.105
2020-07-22,8.1,13.3,8.4,0.0,Y,N,138666.10500000007
2020-07-23,8.1,12.0,7.5,2.2,Y,N,142476.365
2020-07-24,6.1,13.5,10.5,0.0,Y,N,133822.7
2020-07-25,4.3,12.2,9.6,0.0,Y,N,128417.22000000006
2020-07-26,5.0,12.8,7.2,0.0,Y,N,123014.555
2020-07-27,7.4,13.5,7.3,0.0,Y,N,132571.33000000005
2020-07-28,9.6,15.6,8.0,0.4,Y,N,132720.395
2020-07-29,8.6,16.3,9.0,0.0,Y,N,130547.73499999994
2020-07-30,8.0,14.2,11.3,0.0,Y,N,132583.63999999998
